symbol,message,datetime,user,message_id
AAPL,$AAPL Haha see you next week at $180 🍻,2018-02-16T21:34:22Z,827419,113344352
AAPL,"$AAPL Ok, those that bought calls hoping for easy money. Don&#39;t feel bad just buy puts next week and ride this pig down to 148.",2018-02-16T21:33:51Z,1404750,113344277
AAPL,$AAPL He forgot to close his calls https://youtu.be/6aK78w-st2U,2018-02-16T21:33:23Z,1283298,113344208
AAPL,"@LogicTrading I&#39;ve seen the $NVDA $AAPL $CSCO $AMZN $BABA charts. Anyway, enjoy your trolling.",2018-02-16T21:29:06Z,1371458,113343606
AAPL,$AAPL green to red 💨 big surprise,2018-02-16T21:28:50Z,724733,113343550
AAPL,$AAPL Charles Schwab gives AAPL a poor rating of C. They see it. Not good for AAPL. Inflation will crush this market.,2018-02-16T21:26:39Z,1407706,113343272
AAPL,"🔥TODAY&#39;S MOST ACTIVE LINES WITH BUYERS: $AAPL $X $TSLA $NVDA $NFLX $CMG $BA $WYNN $BABA $NUE $WMT $MU $CLF $CSCO $GRMN
WALLSTJESUS.COM",2018-02-16T21:26:08Z,112834,113343221
AAPL,$AAPL told you 172.50,2018-02-16T21:24:30Z,1322186,113343003
AAPL,$AAPL Down 0.30% and bears are sounding off a win...that&#39;s just sad.,2018-02-16T21:24:01Z,1393167,113342913
AAPL,"$AAPL Divinebizzkid LOL!! Too, too funny. Maybe it&#39;s an omen for this inflated stock. Bad times ahead for Aapl.",2018-02-16T21:23:12Z,1407706,113342807
AAPL,$AAPL FINDS BUYERS AT KEY SUPPORT LEVEL: https://techniquant.com/reports/stock-aapl-daily-technical-report-for-2018-02-16/,2018-02-16T21:22:23Z,1254166,113342650
AAPL,"$SPY $AAPL nice drop from the upper 274s, made up for yesterdays post valentines f up.",2018-02-16T21:20:57Z,758033,113342421
AAPL,$AAPL Amen Damiminthetightspot. I think significantly lower than 171.,2018-02-16T21:20:34Z,1407706,113342350
AAPL,$WATT $AAPL $SSNLF $MSFT 5G phone conference going on. WATT tech approval in EU now? Wireless charging no cables,2018-02-16T21:19:37Z,1293714,113342178
AAPL,$AAPL Told you it would close like a paper ass,2018-02-16T21:19:20Z,1283298,113342134
AAPL,$AAPL This dkhed is clearly nothing but a bot. Just keeps posting same thing over and over. BLOCK,2018-02-16T21:19:09Z,439831,113342102
AAPL,"$BZUN $BABA $AAPL we still had a great week overall everyone knowsthe dump comes Friday not scurred 
RIP flash crash",2018-02-16T21:18:19Z,1376127,113341986
AAPL,"$SPY $QQQ $BABA $FB $AAPL $NVDA $NFLX 
Well folks, we gotta throw a bone for the bears every now &amp; then. Good week folks! Enjoy the weekend!",2018-02-16T21:17:49Z,1059247,113341905
AAPL,Apparently employees keep walking into glass panes @ Apple&#39;s spaceship campus. Some sell signals aren&#39;t technical OR fundamental. $AAPL,2018-02-16T21:15:13Z,275138,113341426
AAPL,Stop raised on the 2nd half of my $AAPL long. Added $MU to Tuesday&#39;s watch list.,2018-02-16T21:14:50Z,391,113341371
AAPL,$AAPL Setting up putrid for next week,2018-02-16T21:14:30Z,1283298,113341331
AAPL,"$AAPL doji meat resistance, not looking good",2018-02-16T21:13:35Z,1214668,113341166
AAPL,Trade Humor! $DJIA $SPX $QQQ $BABA $MSFT $AMZN $AAPL $GOOG $FB $NFLX $BTC.X $USDCAD $EURUSD $USDJPY $GBPUSD $COMPQ @Tradealike,2018-02-16T21:13:05Z,763629,113341084
AAPL,"What’s everyone’s total return percentage for 2018 so far? $SPY $UVXY $DJIA $AAPL not a competition, just curious",2018-02-16T21:12:56Z,807345,113341056
AAPL,$AAPL Next week will have some profit taking. Another buying opportunity.,2018-02-16T21:11:26Z,866286,113340804
AAPL,$AMZN $AAPL $CTSH $ACN Happy long weekend guys. Dont drink and drive 😉,2018-02-16T21:11:07Z,1195787,113340747
AAPL,"$AAPL Charles Schwab gives AAPL a poor rating of C. Not good at all for AAPL. They see it. Way, way overpriced.",2018-02-16T21:10:03Z,1407706,113340568
AAPL,$AAPL Beautiful close and falling into AH. Fantastic!,2018-02-16T21:07:56Z,1407706,113340172
AAPL,$AAPL Gonna see this bitch hit 171’s afterhours,2018-02-16T21:07:49Z,1283298,113340150
AAPL,$AAPL Uvxy closed green. Now we test spx 2532 has to be tested again. Text book.,2018-02-16T21:06:52Z,1404750,113339974
AAPL,$AAPL EXP:2/16/2018|MaxPain:167.50|HighPutOI:170.00(44314)|HighCallOI:180.00(69433) http://www.opricot.com/ticker/aapl/optiongraphs,2018-02-16T21:06:12Z,871260,113339863
AAPL,$AAPL ,2018-02-16T21:05:18Z,439831,113339666
AAPL,$AAPL Fkng animals!,2018-02-16T21:04:23Z,439831,113339487
AAPL,"$AAPL 160’s next week, it’s not over",2018-02-16T21:04:13Z,1283298,113339459
AAPL,$AAPL Next open we should open at 169 and hit 148 in 30 days. Have to have an open mind if went up 11% in 7 days it could go down 10% in 30,2018-02-16T21:04:02Z,1404750,113339421
AAPL,got a great short in $AAPL here on the breakdown and into the close. Not taking any home with me. Covered $172.56,2018-02-16T21:02:52Z,797872,113339164
AAPL,$AAPL lol Wall Street 172.50 max pain kill no shame,2018-02-16T21:02:41Z,1241946,113339127
AAPL,$AAPL its a GIVEN expy days this puppy is always sitting just above or just below round number today it was 172.50,2018-02-16T21:02:22Z,74534,113339055
AAPL,"$NFLX $AMZN $NVDA $FB $TSLA $AAPL $V it&#39;ll only get worse next week, dont b stupid, dump while u still can AH",2018-02-16T21:02:05Z,1324433,113338991
AAPL,$AAPL Garbage,2018-02-16T21:01:16Z,1283298,113338787
AAPL,"$AAPL Everybody ends the day flat. Dow, Nasdaq, S&amp;P and apple",2018-02-16T21:01:13Z,1312687,113338774
AAPL,$AAPL fridays are prime time $ makin one couldve bot feb 175 put and rode that last hr down for a 2x gota have balls of steel too,2018-02-16T21:00:58Z,74534,113338711
AAPL,$AAPL Make sure you following for more winning trades. I called this when it was up 1.50 today.,2018-02-16T20:58:44Z,1404750,113338300
AAPL,$AAPL calls for the weekend,2018-02-16T20:58:24Z,695239,113338231
AAPL,$AAPL see you all Tuesday,2018-02-16T20:58:20Z,390156,113338212
AAPL,$AAPL I knew they were going to shoot for this.  Hope it holds.,2018-02-16T20:58:12Z,439831,113338172
AAPL,$AAPL have nice long week!!,2018-02-16T20:58:03Z,752192,113338138
AAPL,$AAPL  ok Buffett hit buy at 3:59,2018-02-16T20:57:44Z,588117,113338090
AAPL,$AAPL Mueller is just proved he can get sh*t done! $$$$$$$$$$$$$$$$$$$$$$$,2018-02-16T20:57:37Z,265383,113338065
AAPL,$AAPL 180 next week!!,2018-02-16T20:56:46Z,521780,113337896
AAPL,$AAPL great end for the week. Down and continuing.,2018-02-16T20:56:26Z,1407706,113337833
AAPL,$AAPL well that was pointless,2018-02-16T20:56:21Z,1010941,113337819
AAPL,$AAPL 173.00 Pinning in progress ... this price action all day is merely for appearances,2018-02-16T20:56:03Z,588117,113337761
AAPL,$AAPL down negative now.,2018-02-16T20:55:50Z,1407706,113337715
AAPL,$AAPL falling into the long weekend.,2018-02-16T20:55:23Z,1407706,113337622
AAPL,$AAPL fast cash has been made for a minute should base around $175 lot of supply resistance bet is makes momster base to $200 by apr earning,2018-02-16T20:55:04Z,74534,113337561
AAPL,$AAPL Good luck to all those who bought puts. You will be rewarded. Enjoy the weekend.,2018-02-16T20:54:50Z,1404750,113337514
AAPL,$AAPL Exactly demartino. Saw that too. Indicators curled down. Well said.,2018-02-16T20:54:47Z,1407706,113337505
AAPL,$AAPL Charles Schwab gives AAPL a poor rating of C. Check it out. They see it. Not good for AAPL at all.,2018-02-16T20:53:44Z,1407706,113337316
AAPL,"$AAPL Indicators curled down, OBV dropped of the chart.",2018-02-16T20:53:02Z,34512,113337199
AAPL,$AAPL i love the market no other reason whatsoever shouldnt be $175 but $172.50 is the most pain the fat cats could muster for feb options,2018-02-16T20:52:53Z,74534,113337171
AAPL,"$AAPL Take your gains before the market does. Most of you have bought way too high, doing no DD. The usual for lemmings.",2018-02-16T20:52:20Z,1407706,113337086
AAPL,$AAPL 173.00 exact?,2018-02-16T20:52:18Z,588117,113337080
AAPL,$SPY $QQQ $AAPL,2018-02-16T20:52:13Z,1064755,113337055
AAPL,$AAPL others stocks are down but $AAPL held strong.. will run higher when they recover next week..,2018-02-16T20:51:48Z,1101749,113336965
AAPL,$AAPL Yay for discounts,2018-02-16T20:51:33Z,1283298,113336922
AAPL,$AAPL 173. Must be max pain,2018-02-16T20:51:12Z,588117,113336860
AAPL,"$AAPL will fall over the weekend. No supports. Charles Schwab gives AAPL a poor rating of C. Fact. They see it. Way, way overpriced.",2018-02-16T20:50:54Z,1407706,113336818
AAPL,"$AAPL sold most my aapl holdings. Happy with this multiyr run. cash is a good place to be for now, would like to see consolidation in $AAPL",2018-02-16T20:50:09Z,245306,113336691
AAPL,$AAPL really tight. killing options,2018-02-16T20:50:00Z,731118,113336660
AAPL,$AAPL looking for a green close.,2018-02-16T20:49:36Z,731118,113336599
AAPL,$AAPL 13 Russian nationals indicted. You going to wait over the long weekend?,2018-02-16T20:49:17Z,1407706,113336535
AAPL,$AAPL Charles Schwab gives AAPL a poor rating of C. This is not good. Inflation is here. Interest rates rising. AAPL will implode to 125.,2018-02-16T20:48:25Z,1407706,113336399
AAPL,$AAPL Now below 173. 13 Russian nationals indicted. AAPL balloon will collapse over the weekend as this digests.,2018-02-16T20:46:34Z,1407706,113336086
AAPL,$AAPL Waiting for AH. These bots are short-wiring,2018-02-16T20:46:04Z,588117,113336006
AAPL,$AAPL looks more like your short value from this week.,2018-02-16T20:44:49Z,292844,113335769
AAPL,$AAPL Charles Schwab gives AAPL a poor rating of C. They see it. Not good at all for AAPL. Monstrously overpriced.,2018-02-16T20:43:10Z,1407706,113335506
AAPL,"@goalie72 $X is because of the news. Look at all the big names, they all gave up some gains today&#39;s high ($AAPL $BABA $AMZN $GOOGL $FB)",2018-02-16T20:41:46Z,1371458,113335245
AAPL,$AAPL 20 minutes left before you lose all of your gains. Inflation is here. Interest rates going up. Bubble will burst.,2018-02-16T20:41:41Z,1407706,113335234
AAPL,$AAPL Look I hope you made money riding this pig from 150 to 173 but it&#39;s time to go the other way and make some money on the way down. GL,2018-02-16T20:40:41Z,1404750,113335059
AAPL,$AAPL Stockss1111 Great shot. Amen. Charles Schwab gives AAPL a poor rating of C. They see it. Not good at all. Get out.,2018-02-16T20:39:58Z,1407706,113334913
AAPL,$AAPL 173 pin??,2018-02-16T20:39:41Z,521780,113334860
AAPL,"$AAPL Charles Schwab gives AAPL a poor rating of C. Not good. Will definitely fall back to 125, then 50. Inflation is here.",2018-02-16T20:37:54Z,1407706,113334527
AAPL,"Trade: Long $AMZN @ $1450.66 
 
bullmarkets.co/daytrades/     
 
positions: long $XLI $XLY $GDX $XLE, short $UVXY $GOOG $DIA $FB $VXX $AAPL $XLF",2018-02-16T20:37:39Z,1080282,113334495
AAPL,$AAPL Appl bulls next week.,2018-02-16T20:37:34Z,1404750,113334485
AAPL,"$AAPL Jack be nimble, Jack be quick, better watch out for that big red candlestick",2018-02-16T20:36:40Z,1283298,113334326
AAPL,$AAPL Amen Dantanner. The biggest ponzi scheme lie in the market.,2018-02-16T20:36:08Z,1407706,113334225
AAPL,@JKBK1 $AAPL I wish it does falls and disappear completely,2018-02-16T20:35:14Z,164122,113334056
AAPL,$AAPL Now falling decisively. Get out before the weekend.,2018-02-16T20:35:09Z,1407706,113334043
AAPL,$AAPL  White House Threatens ‘Consequences’ for 2017 Russian Cyber Attack http://www.defenseone.com/technology/2018/02/white-house-threatens-consequences-2017-notpetya-russian-cyber-attack/146046/,2018-02-16T20:35:03Z,265383,113334031
AAPL,$AAPL Charles Schwab gives AAPL a poor rating of C. Not good. Way over inflated. New suckers buying high.,2018-02-16T20:34:29Z,1407706,113333937
AAPL,$AAPL Take them weekend profits guys,2018-02-16T20:34:21Z,1283298,113333913
AAPL,$AAPL  Still in V shaped recovery towards previous highs,2018-02-16T20:33:22Z,164122,113333729
AAPL,"$AAPL will fall and implode to 125, then 50. Charles Schwab gives AAPL a rating of C. Not good.",2018-02-16T20:32:49Z,1407706,113333624
AAPL,$AAPL hoping for a pullback to buy,2018-02-16T20:32:12Z,1113735,113333507
AAPL,"$AAPL Wall Street sold off at the top , leaving you holding the bag for tues, after the REST of the news hits. Protect congress’s cash!jmho",2018-02-16T20:31:47Z,1166805,113333426
AAPL,might be a #trade setting up here in $AAPL long or short depending on the break.,2018-02-16T20:31:38Z,797872,113333396
AAPL,"Makes a move $AAPL 

http://quad7capital.com/2018/02/16/apple-makes-move/",2018-02-16T20:30:27Z,1340208,113333201
AAPL,$AAPL Wish I could buy more I&#39;m in 275 long.. gonna be epic,2018-02-16T20:27:44Z,821644,113332773
AAPL,5 Hot Stocks Leading the Dow ETF Rebound $BA $CAT $GS $AAPL $CSCO $DIA https://goo.gl/Ygr6fg,2018-02-16T20:27:39Z,296805,113332759
AAPL,$AAPL I think it will close $174~$175,2018-02-16T20:27:06Z,752192,113332660
AAPL,$AAPL Immense buying here...this could be the safest stock to park your money in until Cook distributes the billions! $$$$$$$$$$$,2018-02-16T20:24:56Z,265383,113332304
AAPL,$AAPL 180 pretty much in reach - almost all market selloff damages being negated,2018-02-16T20:24:43Z,528310,113332275
AAPL,$AAPL come on $174+ closeeee,2018-02-16T20:24:22Z,811050,113332216
AAPL,$AAPL very bullish,2018-02-16T20:23:16Z,1328302,113332031
AAPL,$AAPL NASDAQ just went red. $AAPL stays green. $MU enjoying a plus 2.4 percent,2018-02-16T20:21:46Z,1312687,113331775
AAPL,"@JKBK1 $AAPL...Been Trolling, here, all day.  If you own it, sell it.  If you do not own it...head back over to your fav, $NAK",2018-02-16T20:21:39Z,819540,113331756
AAPL,$AAPL lol trump trying to kill the bears,2018-02-16T20:21:39Z,1226091,113331752
AAPL,5 Hot Stocks Leading the Dow ETF Rebound $AAPL $CAT https://finance.yahoo.com/news/5-hot-stocks-leading-dow-155103852.html,2018-02-16T20:20:58Z,279826,113331623
AAPL,"Stock Market News for Feb 16, 2018 $AAPL $MAR $XLU https://finance.yahoo.com/news/stock-market-news-feb-16-145002560.html",2018-02-16T20:19:32Z,279826,113331395
AAPL,$AAPL Here is a look at next week action.,2018-02-16T20:18:57Z,1404750,113331306
AAPL,$AAPL nice wide gap opening up on the MACD and RSI is still not overbought. Going to be a nice week ahead.,2018-02-16T20:17:55Z,785917,113331123
AAPL,$AAPL wonder if there&#39;s net good news or bad news after the long weekend...,2018-02-16T20:17:06Z,1297621,113330979
AAPL,$AAPL A buck fifty under 175. 200? What a joke. Charles Schwab gives AAPL a rating of C. Not good.,2018-02-16T20:15:40Z,1407706,113330714
AAPL,$SPY Im a Bull but this feels a little like &quot;Smart Money&quot; pushing us up to sell into. We shall see. Trade Smart $BABA $FB $AAPL $BAC $UPS,2018-02-16T20:15:18Z,543250,113330642
AAPL,$AAPL rapidly declining into the close. Wait for fall over the weekend.,2018-02-16T20:13:51Z,1407706,113330369
AAPL,$AAPL who left money on the table? No me,2018-02-16T20:13:15Z,461871,113330260
AAPL,$AAPL Some things are beyond WS&#39;s control....,2018-02-16T20:13:06Z,265383,113330235
AAPL,$AAPL Inflation and high interest rates will cause this bubble market to fall. AAPL will tank.,2018-02-16T20:12:42Z,1407706,113330170
AAPL,$AAPL Up again,2018-02-16T20:12:13Z,461871,113330076
AAPL,$AAPL So ignore the loud bear. $AAPL is at the level it held for 13 weeks starting Nov1. It has lost of room to grow,2018-02-16T20:12:08Z,1312687,113330058
AAPL,"$AAPL 本周五到期的看涨期权涨800%, 从1块到8块，机构真会玩  $BABA $JD $WB $TSLA",2018-02-16T20:11:06Z,1211537,113329876
AAPL,"$AAPL Look at her fall. Charles Schwab rates AAPL with a C, not even a B. This is not good.",2018-02-16T20:10:34Z,1407706,113329791
AAPL,$AAPL Long weekend.....stay nimble,2018-02-16T20:10:22Z,1283298,113329761
AAPL,"$AAPL  
@byardum I see it eating a lot of RAM so I will kill the process via Task Manager quite often.  It eats 2gig after a short time,",2018-02-16T20:09:19Z,1312687,113329595
AAPL,Have a wonderful weekend all. $SPY $QQQ $AAPL $FB $ROKU $RIOT $CELG #FF #fridayfeeling,2018-02-16T20:09:07Z,186097,113329554
AAPL,$AAPL bebebo actually we&#39;re looking pretty bad. Can&#39;t even make 175.,2018-02-16T20:08:49Z,1407706,113329505
AAPL,"$AAPL sell off NOW, and teach wall st a lesson, before they spank YOU. 45 minutes before they get YOU! Jmho",2018-02-16T20:08:38Z,1166805,113329475
AAPL,$AAPL Vwap break= 174’s easy,2018-02-16T20:08:09Z,1283298,113329406
AAPL,$AAPL Look at her hold!!! Wow!!!,2018-02-16T20:07:52Z,1283298,113329361
AAPL,$AAPL Sorry guys. Not even 175. Charles Schwab gives AAPL a rating of C. Not good. It is soon to implode.,2018-02-16T20:06:56Z,1407706,113329224
AAPL,$AAPL This new version of Stocktwits is dog slow and doesn&#39;t stream properly.  Anyone experience the same or know how to fix?,2018-02-16T20:05:52Z,93188,113329035
AAPL,$AAPL NO-ONE COULD BE STUPID ENOUGH TO SHORT APPLE WHO MAY GO TO CASH NEUTRAL! COULD YOU BE THAT FRIGGN STUPID!,2018-02-16T20:05:06Z,846640,113328917
AAPL,"Today&#39;s day &amp; swing trades: $UVXY, $SNCR, $DE, $COST, $ANET, $COOL (see charts) Open: $AAPL, $SPXL, $DUST, $UGAZ, $HIMX, $FDX, $GOGO, $HIMX",2018-02-16T20:03:08Z,230565,113328580
AAPL,"$AAPL Actually, we&#39;re looking pretty good here (considering). as long as we close above 172.5, it&#39;s VERY bullish for next week.",2018-02-16T20:02:09Z,439831,113328419
AAPL,$AAPL Probably still closes at 175 or so,2018-02-16T20:01:50Z,1283298,113328367
AAPL,"@bullsforfools I agree, most of what I watch is in the red, but not $AAPL",2018-02-16T20:01:36Z,1312687,113328339
AAPL,$WYNN $AAPL Why CNBC making this most read finance story late Fri afternoon? https://www.cnbc.com/2018/02/16/russians-indicted-in-special-counsel-robert-muellers-probe.html,2018-02-16T20:01:05Z,1189285,113328239
AAPL,$AAPL Gonna be rough long weekend waiting on this bad Russian news!!!,2018-02-16T20:00:48Z,1283298,113328188
AAPL,$AAPL any power hour predictions. Market selloff threw a wrench in the party,2018-02-16T20:00:04Z,1010941,113328045
AAPL,"$AAPL Clearhaus support brings Apple Pay to over 5,000 more Nordic online stores",2018-02-16T19:58:27Z,165596,113327750
AAPL,Universal Display Slips As Client Samsung Deals With Surplus http://ow.ly/BquI30is6mS $OLED $AAPL,2018-02-16T19:58:24Z,1134530,113327742
AAPL,Bouncing off invisible line in sand of yesterday&#39;s close.   $DJIA $AAPL $AMZN $SPY $GOOG $QQQ $FDC $XOM $BA $GS $BA $FOSL $CSCO $JNUG $FB,2018-02-16T19:56:25Z,619084,113327387
AAPL,"$AAPL Not bearish at all, but this does need to cool a bit, 11% in a week, I mean damn.",2018-02-16T19:56:14Z,1045552,113327361
AAPL,$AAPL WHAT I WANT: div hike to $1 w/15% annual raise along with an accelerated buyback. Even at that they STILL will have excess $ to shed,2018-02-16T19:55:20Z,165596,113327204
AAPL,"$AAPL out $173’ish - great profits 🥂🍾💰..... Sold $ANY, not feeling it anymore.",2018-02-16T19:54:39Z,847361,113327103
AAPL,$AAPL Bears on here act like they are so smart because they bought some puts. Lucky news. We’d be at 175 right now.,2018-02-16T19:54:16Z,461418,113327035
AAPL,$AAPL i knew I should have held those puts on this POS,2018-02-16T19:53:23Z,1322186,113326860
AAPL,$AAPL give us 174+ close and we are set for 177.5 break on Tuesday,2018-02-16T19:50:37Z,811050,113326348
AAPL,$AAPL great it&#39;s taking a breather here. Run up will continue for 2 weeks we could see 200,2018-02-16T19:50:08Z,731118,113326264
AAPL,$AAPL Lmao!!!,2018-02-16T19:50:07Z,1283298,113326260
AAPL,$AAPL out from calls with huuuge profit!!! Holding my puts!!!,2018-02-16T19:49:57Z,394538,113326228
AAPL,$AAPL Nice to see a $20 recovery in a week. Been in since $96 so I wasn’t too scared but nice to see it climbing,2018-02-16T19:49:39Z,1249469,113326167
AAPL,"$AAPL Its not apple you idiots, its the market coming down. Wait tomorrow and you will see where apple is.",2018-02-16T19:49:07Z,1408806,113326070
AAPL,$AAPL,2018-02-16T19:49:04Z,731118,113326060
AAPL,here it comes..... move lower $AAPL $AMZN,2018-02-16T19:48:02Z,450010,113325865
AAPL,$AAPL good for you bums who kept buying the dip.  it should close under 172.50.,2018-02-16T19:47:43Z,1322186,113325810
AAPL,"$WYNN $AAPL Even if Bob Mueller news out this afternoon is confirmed, Trump tax policy may not not be undone",2018-02-16T19:46:13Z,1189285,113325537
AAPL,$AAPL ah damn it... stepping out for the 3 day weekend.,2018-02-16T19:46:04Z,1162553,113325512
AAPL,$SPX $SPY $AAPL  spend quality time with your loved ones this long weekend. Sad week for many families. Lots to be thankful 4 in life,2018-02-16T19:45:36Z,300341,113325435
AAPL,"$AAPL Feels like we test lows again, Trump is a naughty little boy in deep doo doo now",2018-02-16T19:44:32Z,1283298,113325238
AAPL,$AAPL sell off?,2018-02-16T19:44:23Z,651655,113325209
AAPL,$AAPL Not good,2018-02-16T19:40:42Z,1283298,113324604
AAPL,$AAPL go went gone...,2018-02-16T19:39:58Z,346733,113324476
AAPL,"$AAPL Guys think about all the powder coming onine. Tim is buying, WB is buying, ETFs are buying and retail is buying.",2018-02-16T19:39:13Z,731118,113324350
AAPL,$AAPL Rejected by VWAP,2018-02-16T19:38:58Z,1283298,113324320
AAPL,$AAPL nice bullish reversal!,2018-02-16T19:37:55Z,1101749,113324143
AAPL,"$AAPL I missed this u might have too: &quot;HP announced it would begin offering Apple iPhones, iPads, and Macs to its customers&quot;",2018-02-16T19:37:47Z,165596,113324127
AAPL,"$AAPL accelerating for a strong finish, next week ETFs will start buying as they rebalance. Its going to be a goddamn bonanza.",2018-02-16T19:37:33Z,731118,113324085
AAPL,$AAPL if i was long this POS would be back to 172.50 already,2018-02-16T19:36:57Z,1322186,113323986
AAPL,"$AAPL Don&#39;t trust this head fake next week is going to be brutal for aapl, spy, dia, qqq and amazing for uvxy. Just my take.",2018-02-16T19:36:06Z,1404750,113323851
AAPL,"Russian interference in the US election? Russian Cyberattack?In the words of Donald Trump,&quot;FAKE NEWS folks&quot; Blame Obama $SPY $QQQ $SMH $AAPL",2018-02-16T19:36:05Z,707102,113323845
AAPL,@GordonG3kk0 added a bit of $AAPL on the past drop. Was waiting for an opportunity but not entirely confident in the market.,2018-02-16T19:35:57Z,1233184,113323816
AAPL,"Big bullish unusual option activity detected: $JNJ, $WDC, $PFE, $EWJ, $MU - big bearish: $FL, $FB, $AAPL, $EQT, $UNP",2018-02-16T19:35:40Z,1095153,113323771
AAPL,$SPY $QQQ $IWM $DIA $FB $AAPL $NVDA $BABA $BIDU $NFLX $AMZN $GOOGL $MSFT WHERE&#39;D ALL THE BEARS GO? OH THEY&#39;RE OVER THERE IN THAT HUGE TRAP!!,2018-02-16T19:34:52Z,1310627,113323638
AAPL,$SPY $QQQ $IWM $DIA $FB $AAPL $NVDA $BABA $BIDU $NFLX $AMZN $GOOGL $MSFT $INTC THE BEARS CELEBRATING A 25 CENT DROP ROFL!!!,2018-02-16T19:34:13Z,1310627,113323502
AAPL,$AAPL Today&#39;s Flow #StayGreen,2018-02-16T19:33:10Z,850976,113323303
AAPL,$AAPL $BABA Sentiment is going to be Fear on close now. It&#39;s all a wait for next week. Mrkt smells Trumps dirty $FB $SPY $AMZN $UPS,2018-02-16T19:32:37Z,543250,113323201
AAPL,$AAPL too many hero&#39;s. closing my short on the next dip. WHy you people wont take profits is dumb,2018-02-16T19:32:28Z,1322186,113323172
AAPL,$AAPL Friday. Take your profit and run,2018-02-16T19:30:15Z,538350,113322809
AAPL,$AAPL people still trying to be heros.  just let it drop,2018-02-16T19:29:31Z,1322186,113322686
AAPL,$AAPL time to go right back up,2018-02-16T19:29:14Z,752192,113322633
AAPL,"$AAPL i Sold at 174.82 and took my 96% profit!!! Going to jump back in on the dip Monday, done for this week",2018-02-16T19:28:25Z,1052582,113322486
AAPL,$AAPL Needs some consolidation on the Hourly to move higher. Chill out. This isn’t going to the basement all you bears.,2018-02-16T19:28:04Z,80808,113322421
AAPL,Great headline for $AAPL &quot;HP makes it easier for companies to deploy Apple devices as it launches end-to-end support&quot; https://9to5mac.com/2018/02/16/hp-daas-apple/,2018-02-16T19:26:55Z,636119,113322228
AAPL,$AAPL Mueller investigation tempered the rally. Apple over-extended a bit anyway. A little consolidation today and maybe Monday. Chill out.,2018-02-16T19:26:49Z,80808,113322220
AAPL,$AAPL Follow me for more winning trades. I said to buy the 175 calls when they were trading at 3.85 and I said sell at 7.75.,2018-02-16T19:25:52Z,1404750,113322083
AAPL,$MTUM This Blackrock ETF is a beast. Top ten holdings are $MSFT $JPM $AAPL $BA $NVDA $BAC $UNH $V $MA $C. Up 44% 2017 &amp; 10% YTD 2018,2018-02-16T19:25:07Z,990980,113321955
AAPL,$AAPL 169 next week.,2018-02-16T19:24:57Z,768440,113321919
AAPL,$AAPL I told you to buy puts at 172.5 strike before the pull back. Yes I did.,2018-02-16T19:24:02Z,1404750,113321772
AAPL,"$AAPL down .09% on a Red day, bears all come our😂😂",2018-02-16T19:23:56Z,390156,113321749
AAPL,$AAPL Dumb Retail chased this up. Overpriced sell 👎,2018-02-16T19:23:32Z,1256397,113321677
AAPL,$AAPL The 172.5 I told you to buy at 1.35 are trading at 2.02 will trade next week at 5.34. Mark it,2018-02-16T19:23:13Z,1404750,113321621
AAPL,$AAPL Wouldn’t be selling apple at these prices,2018-02-16T19:23:08Z,461418,113321605
AAPL,$NVDA $AAPL $AMZN $NFLX PIGS GET SLAUGHTERED,2018-02-16T19:22:56Z,1324433,113321577
AAPL,"Estimize EPS expectations are 3.26% higher than that of Wall Street for $AAPL Q2 [Reporting 05/01 AMC]
http://www.estimize.com/intro/aapl?chart=change-over-time&amp;metric_name=eps&amp;utm_content=AAPL&amp;utm_medium=eps_difference&amp;utm_source=stocktwits",2018-02-16T19:22:40Z,727510,113321528
AAPL,Every once in a while they throw the bears a crumb.   $DJIA $AAPL $AMZN $SPY $GOOG $QQQ $FDC $XOM $BA $GS $BA $FOSL $CSCO $JNUG $FB $TSLA,2018-02-16T19:21:57Z,619084,113321384
AAPL,$AAPL do be a hero.  just let it drop under 172.50,2018-02-16T19:21:29Z,1322186,113321323
AAPL,$AAPL Yeah BUFFET bought AAPL but you crazy if you think he bought it at $173?! 😂 SELL,2018-02-16T19:21:08Z,1256397,113321260
AAPL,"Trade: close $JNJ long @ $133.2. Profit     
 
bullmarkets.co/daytrades/  
 
positions: long $XLY $XLE, short $UVXY $GOOG $DIA $FB $VXX $AAPL $XLF",2018-02-16T19:21:07Z,1080282,113321255
AAPL,$AAPL has an average volume of 35104000. This is a good sign as it is always nice to have a liquid stock. https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=TA&amp;utm_content=TA&amp;utm_campaign=social_tracking#/AAPL?key=bb853040-a4ac-41c6-b549-d218d2f21b32,2018-02-16T19:21:05Z,47688,113321248
AAPL,$TSLA $NVDA $BABA $NFLX $FB $AAPL Full reversals.,2018-02-16T19:20:58Z,397769,113321223
AAPL,"$AMZN $TSLA $NFLX $FB $NVDA $AAPL $GOOG $PCLN $TWTR so the question&#39;s how much youtube, facebook, &amp; twitter were used in this election stuff",2018-02-16T19:20:44Z,1316634,113321190
AAPL,$AAPL come on apple finish big and green 175+,2018-02-16T19:19:50Z,731118,113321046
AAPL,$AAPL doh,2018-02-16T19:18:35Z,1162553,113320834
AAPL,$AAPL $fb Somebody call National Geographic this market is WILD!!!!,2018-02-16T19:18:26Z,1283298,113320805
AAPL,$AAPL todays perma-bull call buying strategy,2018-02-16T19:17:45Z,667210,113320681
